x	y 	z	prob	kg/s	T 
427978	4520582	0	1	0.0036	300
427993	4520582	0	1	0.0039	300
428008	4520582	0	1	0.0036	300
428023	4520582	0	1	0.0045	300
428038	4520582	0	1	0.0037	300
428053	4520582	0	1	0.0035	300
428068	4520582	0	1	0.0039	300
428083	4520582	0	1	0.0033	300
428098	4520582	0	1	0.0035	300
428113	4520582	0	1	0.0035	300
428128	4520582	0	1	0.0039	300
428143	4520582	0	1	0.0039	300
428158	4520582	0	1	0.0025	300
428173	4520582	0	1	0.002	300
428188	4520582	0	1	0.0015	300
428203	4520582	0	1	0.0011	300
428218	4520582	0	1	0.00086	300
428233	4520582	0	1	0.0008	300
427243	4520597	0	1	0.00074	300
427258	4520597	0	1	0.00067	300
427273	4520597	0	1	0.0006	300
427288	4520597	0	1	0.00059	300
427303	4520597	0	1	0.00059	300
427318	4520597	0	1	0.00072	300
427333	4520597	0	1	0.00084	300
427348	4520597	0	1	0.0011	300
427363	4520597	0	1	0.0011	300
427378	4520597	0	1	0.0013	300
427393	4520597	0	1	0.0019	300
427408	4520597	0	1	0.0019	300
427423	4520597	0	1	0.0022	300
427438	4520597	0	1	0.0022	300
427453	4520597	0	1	0.002	300
427468	4520597	0	1	0.0021	300
427483	4520597	0	1	0.0025	300
427498	4520597	0	1	0.0031	300
427513	4520597	0	1	0.0042	300
427528	4520597	0	1	0.0057	300
427543	4520597	0	1	0.0069	300
427558	4520597	0	1	0.0076	300
427573	4520597	0	1	0.0085	300
427603	4520597	0	1	0.0081	300
427618	4520597	0	1	0.0048	300
427633	4520597	0	1	0.0031	300
427648	4520597	0	1	0.002	300
427663	4520597	0	1	0.0016	300
427678	4520597	0	1	0.0012	300
427693	4520597	0	1	0.00092	300
427708	4520597	0	1	0.00075	300
427723	4520597	0	1	0.0009	300
427738	4520597	0	1	0.00091	300
427753	4520597	0	1	0.0012	300
427768	4520597	0	1	0.0014	300
427873	4520597	0	1	0.0053	300
427888	4520597	0	1	0.005	300
427903	4520597	0	1	0.0049	300
427918	4520597	0	1	0.0035	300
427933	4520597	0	1	0.0033	300
427948	4520597	0	1	0.0038	300
427963	4520597	0	1	0.0032	300
427978	4520597	0	1	0.0039	300
427993	4520597	0	1	0.0037	300
428008	4520597	0	1	0.0044	300
428023	4520597	0	1	0.0042	300
428038	4520597	0	1	0.0043	300
428053	4520597	0	1	0.0041	300
428068	4520597	0	1	0.0035	300
428083	4520597	0	1	0.0041	300
428098	4520597	0	1	0.0038	300
428113	4520597	0	1	0.0032	300
428128	4520597	0	1	0.0026	300
428143	4520597	0	1	0.0028	300
428158	4520597	0	1	0.0024	300
428173	4520597	0	1	0.0017	300
428188	4520597	0	1	0.0016	300
428203	4520597	0	1	0.0011	300
428218	4520597	0	1	0.00085	300
428233	4520597	0	1	0.0008	300
427258	4520612	0	1	0.00071	300
427273	4520612	0	1	0.00076	300
427288	4520612	0	1	0.00071	300
427303	4520612	0	1	0.00073	300
427318	4520612	0	1	0.00081	300
427333	4520612	0	1	0.0012	300
427348	4520612	0	1	0.0011	300
427363	4520612	0	1	0.0015	300
427378	4520612	0	1	0.0021	300
427393	4520612	0	1	0.0024	300
427408	4520612	0	1	0.0029	300
427423	4520612	0	1	0.0035	300
427438	4520612	0	1	0.0035	300
427453	4520612	0	1	0.0042	300
427468	4520612	0	1	0.0038	300
427483	4520612	0	1	0.003	300
427498	4520612	0	1	0.004	300
427513	4520612	0	1	0.0058	300
427528	4520612	0	1	0.0072	300
427618	4520612	0	1	0.0037	300
427633	4520612	0	1	0.0028	300
427648	4520612	0	1	0.0018	300
427663	4520612	0	1	0.0015	300
427678	4520612	0	1	0.001	300
427693	4520612	0	1	0.0008	300
427708	4520612	0	1	0.00066	300
427723	4520612	0	1	0.00054	300
427738	4520612	0	1	0.00072	300
427753	4520612	0	1	0.001	300
427903	4520612	0	1	0.0036	300
427918	4520612	0	1	0.0033	300
427933	4520612	0	1	0.0028	300
427948	4520612	0	1	0.003	300
427963	4520612	0	1	0.0027	300
427978	4520612	0	1	0.0028	300
427993	4520612	0	1	0.0037	300
428008	4520612	0	1	0.0041	300
428023	4520612	0	1	0.0044	300
428038	4520612	0	1	0.0039	300
428053	4520612	0	1	0.004	300
428068	4520612	0	1	0.0034	300
428083	4520612	0	1	0.0034	300
428098	4520612	0	1	0.0028	300
428113	4520612	0	1	0.0029	300
428128	4520612	0	1	0.003	300
428143	4520612	0	1	0.0021	300
428158	4520612	0	1	0.0024	300
428173	4520612	0	1	0.0014	300
428188	4520612	0	1	0.0013	300
428203	4520612	0	1	0.0012	300
428218	4520612	0	1	0.00096	300
428233	4520612	0	1	0.00072	300
427273	4520627	0	1	0.00083	300
427288	4520627	0	1	0.00073	300
427303	4520627	0	1	0.00073	300
427318	4520627	0	1	0.00097	300
427333	4520627	0	1	0.0011	300
427348	4520627	0	1	0.0015	300
427363	4520627	0	1	0.0018	300
427378	4520627	0	1	0.0027	300
427393	4520627	0	1	0.0031	300
427408	4520627	0	1	0.0043	300
427423	4520627	0	1	0.0046	300
427438	4520627	0	1	0.0055	300
427453	4520627	0	1	0.007	300
427468	4520627	0	1	0.0068	300
427633	4520627	0	1	0.0025	300
427648	4520627	0	1	0.0013	300
427663	4520627	0	1	0.0011	300
427678	4520627	0	1	0.001	300
427693	4520627	0	1	0.00082	300
427708	4520627	0	1	0.00068	300
427723	4520627	0	1	0.00061	300
427738	4520627	0	1	0.0008	300
427933	4520627	0	1	0.0034	300
427948	4520627	0	1	0.0032	300
427963	4520627	0	1	0.0031	300
427978	4520627	0	1	0.0033	300
427993	4520627	0	1	0.0037	300
428008	4520627	0	1	0.0043	300
428023	4520627	0	1	0.0044	300
428038	4520627	0	1	0.0037	300
428053	4520627	0	1	0.0037	300
428068	4520627	0	1	0.0032	300
428083	4520627	0	1	0.0027	300
428098	4520627	0	1	0.0024	300
428113	4520627	0	1	0.0019	300
428128	4520627	0	1	0.002	300
428143	4520627	0	1	0.002	300
428158	4520627	0	1	0.0018	300
428173	4520627	0	1	0.0015	300
428188	4520627	0	1	0.0014	300
427273	4520642	0	1	0.0012	300
427288	4520642	0	1	0.00081	300
427303	4520642	0	1	0.00074	300
427318	4520642	0	1	0.001	300
427333	4520642	0	1	0.0013	300
427348	4520642	0	1	0.0019	300
427363	4520642	0	1	0.0026	300
427378	4520642	0	1	0.004	300
427393	4520642	0	1	0.005	300
427648	4520642	0	1	0.0014	300
427663	4520642	0	1	0.0014	300
427678	4520642	0	1	0.0011	300
427693	4520642	0	1	0.00093	300
427963	4520642	0	1	0.0035	300
427978	4520642	0	1	0.0035	300
427993	4520642	0	1	0.0042	300
428008	4520642	0	1	0.0043	300
428023	4520642	0	1	0.0044	300
428038	4520642	0	1	0.0045	300
428053	4520642	0	1	0.0031	300
428068	4520642	0	1	0.0036	300
428083	4520642	0	1	0.0028	300
428098	4520642	0	1	0.0018	300
428113	4520642	0	1	0.0014	300
428128	4520642	0	1	0.0013	300
428143	4520642	0	1	0.0018	300
428158	4520642	0	1	0.0018	300
427288	4520657	0	1	0.0011	300
427303	4520657	0	1	0.0013	300
427318	4520657	0	1	0.0014	300
427993	4520657	0	1	0.0063	300
428008	4520657	0	1	0.0051	300
428023	4520657	0	1	0.0057	300
428038	4520657	0	1	0.0045	300
428053	4520657	0	1	0.0037	300
428068	4520657	0	1	0.0034	300
428083	4520657	0	1	0.0024	300
428098	4520657	0	1	0.002	300
428113	4520657	0	1	0.0011	300
428128	4520657	0	1	0.0014	300
428143	4520657	0	1	0.0019	300
428023	4520672	0	1	0.0053	300
428038	4520672	0	1	0.0058	300
428053	4520672	0	1	0.0044	300
428068	4520672	0	1	0.0028	300
428083	4520672	0	1	0.0024	300
428098	4520672	0	1	0.0024	300
428113	4520672	0	1	0.0018	300
428053	4520687	0	1	0.0045	300
428068	4520687	0	1	0.0042	300
428083	4520687	0	1	0.0028	300
428136	4520338	0	1	31.2	400
427704	4520108	0	1	14.5	400
427733	4520125	0	1	14.5	400
427770	4520150	0	1 	14.5	400
